pcode,Week,new_qty_pc,new_style_pc,prod_br,prod_dp,sval_pc,sval_pvw_pc,prod_br_pc,unit_dp_pc,clicks,impressions,avg_pos,transactions,CTR,econv_rate
ALI,201520,0.021585809,0.009910803,144.1428571,668.4285714,0.562038217,0.613828619,-0.090359902,-0.219430015,156,11516,4.6,0,0.01354637,0
ALI,201521,0.017072616,0.007246377,138,627.5714286,0.554545455,0.574554636,-0.129125535,-0.267141709,177,12167,4.6,5,0.014547547,0.028248588
ALI,201522,0.224660018,0.081054688,146.2857143,787.8571429,0.552173913,0.589426479,-0.076837006,-0.079965064,260,18226,4.1,1,0.014265335,0.003846154
ALI,201523,0.399492171,0.169741697,154.8571429,1012.714286,0.612580994,0.723739205,-0.022745425,0.182616076,213,16895,4.3,2,0.01260728,0.009389671
ALI,201524,0.332652764,0.153218495,157.5714286,979.5714286,0.618848425,0.710388814,-0.005616424,0.143912884,147,13360,4.6,7,0.011002994,0.047619048
ALI,201525,0.152745424,0.074074074,154.2857143,858.5714286,0.599267399,0.648496619,-0.02635153,0.002612868,191,13470,4.6,3,0.014179659,0.015706806
ALI,201526,0.10091891,0.063279857,160.2857143,886.1428571,0.581529582,0.606666885,0.011512577,0.03480992,263,16726,4,3,0.015724022,0.011406844
ALI,201527,0.106760428,0.067603161,162.7142857,893.8571429,0.587049336,0.689782249,0.026838525,0.043818422,218,15018,3.8,1,0.014515914,0.004587156
ALI,201528,0.282870071,0.148207171,179.2857143,1105,0.58271028,0.71738949,0.131415583,0.290384448,188,16096,4,5,0.01167992,0.026595745
ALI,201529,0.378789639,0.200612557,186.5714286,1229.857143,0.603541352,0.784373817,0.177393427,0.436188715,192,15406,4,4,0.012462677,0.020833333
ALI,201530,0.27056306,0.155324259,178.4285714,1068.142857,0.581615829,0.684341918,0.126006425,0.247343829,200,15197,4.1,3,0.013160492,0.015
ALI,201531,0.086199196,0.054607509,167.4285714,959.5714286,0.5670282,0.641362907,0.056588895,0.12055751,191,13373,4,5,0.01428251,0.02617801
ALI,201532,0.189087121,0.1,174.2857143,1097,0.577827548,0.641044786,0.09986216,0.281042298,184,13491,4.1,2,0.013638722,0.010869565
ALI,201533,0.218198918,0.097978227,183.7142857,1215.142857,0.578501629,0.626258693,0.1593629,0.419005832,183,12111,4.5,1,0.01511023,0.005464481
ALI,201534,0.232129047,0.116853933,190.7142857,1293,0.596126971,0.685640942,0.203537692,0.509924969,162,11707,4.4,1,0.013837875,0.00617284
ALI,201535,0.15548263,0.09924812,190,1262.428571,0.617807644,0.69298145,0.19903006,0.474224611,188,12459,4.4,2,0.015089494,0.010638298
ALI,201536,0.162311956,0.102985075,191.4285714,1263,0.6212152,0.688535213,0.208045324,0.474891907,100,8201,4.8,2,0.012193635,0.02
ALI,201537,0.229274881,0.129602356,194,1375.142857,0.625653398,0.67225545,0.224272798,0.605848829,86,8145,4.7,1,0.010558625,0.011627907
ALI,201538,0.202348294,0.102427921,188.2857143,1301.857143,0.612414366,0.674279334,0.188211744,0.520268064,108,8517,4.8,2,0.012680521,0.018518519
ALI,201539,0.217101346,0.101427498,190.1428571,1199.571429,0.608127137,0.714637169,0.199931586,0.400822005,94,9090,5.1,1,0.010341034,0.010638298
ALI,201540,0.148579579,0.071325648,198.2857143,1201.857143,0.610977564,0.678395647,0.251318589,0.403491191,73,7602,5,3,0.009602736,0.04109589
ALI,201541,0.207364557,0.098825155,206.7142857,1284.142857,0.620585458,0.683803835,0.304508644,0.499581875,40,2687,4.1,2,0.014886491,0.05
ALI,201542,0.186572904,0.098290598,200.5714286,1300.142857,0.633802817,0.755600416,0.265743011,0.518266175,87,5416,4.4,3,0.016063516,0.034482759
ALI,201543,0.210570735,0.097320169,202.5714286,1354.142857,1.076844956,1.178773047,0.27836438,0.581325686,224,14758,3.2,3,0.015178208,0.013392857
ALI,201544,0.231321287,0.090671316,191.1666667,1300.5,,,0.206392525,0.518683235,166,11863,4,2,0.013993088,0.012048193
ALI,201545,0.098884436,0.039509537,209.7142857,1319,0.845516202,0.978944295,0.323440698,0.540286956,300,17510,3.5,5,0.017133067,0.016666667
ALI,201546,0.013389536,0.008988764,190.7142857,1152.285714,0.603373232,0.655625121,0.203537692,0.345603226,338,22776,3.9,1,0.014840183,0.00295858
ALI,201547,0.012408347,0.007102273,201.1428571,1266.428571,0.606365159,0.643935129,0.269349116,0.478895686,191,14074,4.6,5,0.013571124,0.02617801
ALI,201548,0.14075483,0.043715847,209.1428571,1427,0.59670704,0.630733701,0.319834592,0.666405979,23,1984,5.5,0,0.011592742,0
AMAN,201349,0.458642433,0.265903308,224.5714286,2310.857143,0.636718058,0.697931406,0.000683143,-0.064978637,11,541,3.7,0,0.020332717,0
AMAN,201350,0.443173386,0.263024142,224.8571429,2310.285714,0.645723337,0.739453344,0.001956277,-0.065209849,53,1883,3.6,0,0.028146575,0
AMAN,201351,0.305943612,0.206718346,221.1428571,2249.714286,0.645018581,0.740058331,-0.014594462,-0.089718322,46,1982,3.1,0,0.02320888,0
AMAN,201352,0.283389995,0.196004994,228.8571429,2353.142857,0.648359361,0.718360071,0.01978015,-0.047868948,57,1625,2.5,1,0.035076923,0.01754386
AMAN,201401,0.350674268,0.23150358,239.4285714,2606,0.637834037,0.718008245,0.066886099,0.054442366,66,1300,0,1,0.050769231,0.015151515
AMAN,201402,0.330078466,0.225550122,233.7142857,2457.857143,0.645456084,0.720131434,0.041423424,-0.005499348,119,2361,2,3,0.050402372,0.025210084
AMAN,201403,0.110577623,0.09948793,227.8333333,2291,0.639440616,0.655359315,0.015218087,-0.073013254,129,2724,2.2,2,0.047356828,0.015503876
AMAN,201404,0.085305851,0.078215902,221,2148.571429,0.628468468,0.644529838,-0.015231029,-0.130642847,132,2693,2.2,1,0.049015967,0.007575758
AMAN,201405,0.084825441,0.05431093,210.4285714,2066.428571,0.631923077,0.641469496,-0.062336978,-0.163879574,135,2915,1.7,2,0.046312178,0.014814815
AMAN,201406,0.177619664,0.076770351,215.8571429,2208.571429,0.630250272,0.619628434,-0.038147437,-0.106365586,173,3033,1.6,4,0.057039235,0.023121387
AMAN,201407,0.238665147,0.096688742,215.7142857,2256,0.634395222,0.653160849,-0.038784004,-0.08717499,117,2610,2.4,1,0.044827586,0.008547009
AMAN,201408,0.156841609,0.06629055,202.5714286,2120.428571,0.643901325,0.658353417,-0.097348157,-0.142030039,141,2563,2.3,3,0.055013656,0.021276596
AMAN,201409,0.049332963,0.029496403,198.5714286,2056,0.632817337,0.617720486,-0.11517203,-0.168099193,155,2852,2.1,3,0.054347826,0.019354839
AMAN,201410,0.216845878,0.089664613,208.7142857,2391.428571,0.627832407,0.612119248,-0.069975781,-0.032377744,175,3690,2.1,7,0.047425474,0.04
AMAN,201411,0.290417302,0.127674258,207,2529.857143,0.660272805,0.759897499,-0.077614584,0.023633366,165,3426,2.3,8,0.048161121,0.048484848
AMAN,201412,0.205958784,0.09020979,204.2857143,2363.857143,0.683001845,0.774588329,-0.089709355,-0.043533723,225,3725,2.2,8,0.060402685,0.035555556
AMAN,201413,0.131080909,0.063961486,207.7142857,2249.428571,0.657403732,0.704737882,-0.074431749,-0.089833928,263,3868,1.5,15,0.067993795,0.057034221
AMAN,201414,0.164138274,0.07114094,212.8571429,2297.714286,0.639703009,0.67220091,-0.051515341,-0.070296513,295,4013,1.4,9,0.073511089,0.030508475
AMAN,201415,0.167786454,0.077216397,209.8,2202.8,0.620788943,0.622066479,-0.065137873,-0.108700828,353,4094,1.3,15,0.086223742,0.042492918
AMAN,201416,0.106644096,0.055869873,202,2025.428571,0.655207694,0.742191108,-0.099894425,-0.180469035,327,4228,1.2,13,0.077341533,0.039755352
AMAN,201417,0.050934929,0.03319209,202.2857143,1910,0.646721833,0.681276041,-0.098621291,-0.227173861,290,4317,1.7,15,0.06717628,0.051724138
AMAN,201418,0.184178581,0.092517007,210,2118.285714,0.65770802,0.694409815,-0.064246679,-0.142897084,321,4416,1.5,10,0.072690217,0.031152648
AMAN,201419,0.302317655,0.167601246,229.2857143,2514.857143,0.672044109,0.77279339,0.02168985,0.01756405,386,4201,1.4,16,0.091882885,0.041450777
AMAN,201420,0.257438628,0.141277641,232.5714286,2415,0.664169068,0.754970543,0.036330889,-0.022840248,293,4005,1.8,9,0.073158552,0.030716724
AMAN,201421,0.22110873,0.102003643,235.2857143,2466.142857,0.677198817,0.755058607,0.048425659,-0.002146773,108,2927,2.6,8,0.036897848,0.074074074
AMAN,201422,0.187005998,0.084078712,239.5714286,2548.428571,0.693515231,0.768467449,0.067522666,0.031147756,148,2910,2,10,0.050859107,0.067567568
AMAN,201423,0.141723489,0.068072289,237.1428571,2430.285714,0.690674754,0.772111908,0.056701029,-0.016655327,181,3669,1.7,11,0.049332243,0.060773481
AMAN,201424,0.118414836,0.061032864,243.4285714,2418.857143,0.674938898,0.75868568,0.084709972,-0.021279567,228,3711,1.6,9,0.061438965,0.039473684
AMAN,201425,0.109206807,0.05129717,242.2857143,2375.571429,0.668453151,0.735252835,0.079617437,-0.038793877,202,3853,1.5,6,0.052426681,0.02970297
AMAN,201426,0.08839779,0.033918837,235.8571429,2404.714286,0.681911518,0.710871372,0.050971927,-0.027002064,181,3673,1.6,2,0.049278519,0.011049724
AMAN,201427,0.115870401,0.045385779,220.3333333,2428,0.679792979,0.703693369,-0.018201674,-0.017580175,146,2594,1.6,5,0.056283732,0.034246575
AMAN,201428,0.195178018,0.090174129,229.7142857,2672.285714,0.684239631,0.780081698,0.023599551,0.081262959,171,3392,1.5,5,0.050412736,0.029239766
AMAN,201429,0.170027305,0.088518281,222.7142857,2720.571429,0.689137205,0.787324734,-0.007592226,0.100800373,221,3494,1.3,5,0.063251288,0.022624434
AMAN,201430,0.107125117,0.051667757,218.4285714,2588.428571,0.682695878,0.771448948,-0.026689233,0.047332596,198,3602,1.4,6,0.054969461,0.03030303
AMAN,201431,0.098491773,0.043052838,219,2500.571429,0.672429994,0.747486645,-0.024142965,0.01178375,168,3225,1.5,8,0.052093023,0.047619048
AMAN,201432,0.20231823,0.08915212,229.1428571,2711.428571,0.656594451,0.733712769,0.021053283,0.097100981,149,3138,1.7,4,0.047482473,0.026845638
AMAN,201433,0.216909458,0.092043682,213.6666667,2391.166667,0.671918843,0.756448518,-0.047908129,-0.032483716,156,2982,1.6,3,0.052313883,0.019230769
AMAN,201434,0.188686247,0.082608696,230,2694.571429,0.681353542,0.765925295,0.024872685,0.090280227,158,2690,1.2,6,0.058736059,0.037974684
AMAN,201435,0.126300701,0.047828823,227,2690.857143,0.675353276,0.730514688,0.01150478,0.088777349,166,2705,1.5,4,0.061367837,0.024096386
AMAN,201436,0.18188227,0.069264069,231,2837,0.680592992,0.726086627,0.029328653,0.14790982,108,2451,2,4,0.044063647,0.037037037
AMAN,201438,0.128921963,0.050997783,225.5,2486,0.708360764,0.775983773,0.004820828,0.005887844,135,2541,1.6,7,0.053128689,0.051851852
AMAN,201441,0.122909908,0.058651026,227.3333333,2671.333333,0.709888256,0.803956485,0.012990103,0.080877605,177,3329,1.5,7,0.05316912,0.039548023
AMAN,201442,0.115926641,0.06257379,242,2960,0.697459584,0.76158464,0.078344303,0.197678205,140,3293,1.6,4,0.042514425,0.028571429
AMAN,201443,0.137212421,0.05862069,241.6666667,3231,0.709928352,0.783878893,0.07685898,0.3073305,133,3174,1.7,1,0.041902962,0.007518797
AMAN,201444,0.136828507,0.046799725,242.1666667,3096.333333,0.701587956,0.77525304,0.079086964,0.252841537,101,2470,1.7,6,0.040890688,0.059405941
AMAN,201445,0.191478215,0.075956596,250.1428571,3272.285714,0.700574094,0.770641466,0.114628616,0.324035568,145,2663,1.3,3,0.054449869,0.020689655
AMAN,201446,0.197220554,0.085600907,252,3330.571429,0.723068839,0.852603212,0.122903985,0.347619193,97,2551,2.1,5,0.038024304,0.051546392
AMAN,201447,0.146801586,0.058201058,252,3277.666667,0.721893491,0.824089448,0.122903985,0.326212814,98,2630,1.9,4,0.037262357,0.040816327
AMAN,201448,0.153213083,0.048467967,256.4285714,3350.142857,0.710925516,0.813952086,0.142637558,0.355538204,72,2531,2.5,2,0.028447254,0.027777778
AMAN,201449,0.201772792,0.071311026,260.4285714,3336.142857,0.715829189,0.825817835,0.160461431,0.34987351,81,2593,2.6,4,0.031237948,0.049382716
AMAN,201450,0.182140955,0.068890104,261.2857143,3218.857143,0.710701485,0.817550198,0.164280833,0.302417245,62,1830,3.4,2,0.033879781,0.032258065
AMAN,201451,0.114097363,0.040861403,258.7142857,3098.857143,0.703747668,0.813140186,0.152822629,0.253862723,21,1625,4.2,2,0.012923077,0.095238095
AMAN,201452,0.111747851,0.038802661,257.7142857,3141,0.708641127,0.782417582,0.14836666,0.270914609,26,1398,3.3,3,0.018597997,0.115384615
AMAN,201501,0.116712354,0.038845727,257.4285714,3074.714286,0.703843514,0.776808922,0.147093527,0.244094016,51,926,0,0,0.055075594,0
AMAN,201502,0.17656978,0.063586957,262.8571429,3219.285714,0.695359669,0.793610173,0.171283068,0.302590654,118,2705,2.4,4,0.043622921,0.033898305
AMAN,201503,0.218957678,0.083697689,266.8333333,3335.5,0.687257187,0.787126669,0.189000847,0.349613396,120,2777,2.2,8,0.043212099,0.066666667
AMAN,201504,0.208549577,0.076340011,263.8571429,3138,0.672327672,0.780791433,0.175739036,0.269700746,130,2795,2.5,6,0.046511628,0.046153846
AMAN,201505,0.177576533,0.061674009,259.4285714,2902.571429,0.65297811,0.740169282,0.156005463,0.174441398,181,3058,1.5,8,0.059189012,0.044198895
AMAN,201506,0.242083897,0.097891566,265.6,2956,0.64655378,0.778384358,0.183505152,0.196059721,188,3361,1.5,9,0.055935733,0.04787234
AMAN,201507,0.267240136,0.115303983,272.5714286,2972.714286,0.639848719,0.773764422,0.214569616,0.202822672,188,3428,1.8,6,0.054842474,0.031914894
AMAN,201508,0.197833858,0.086652314,265.4285714,2677.571429,0.649055342,0.742026943,0.182741272,0.08340167,176,3734,1.9,11,0.04713444,0.0625
AMAN,201509,0.062771908,0.029078014,235,2413.5,0.644175554,0.725414221,0.047152526,-0.02344718,168,4075,2.4,3,0.041226994,0.017857143
AMAN,201510,0.129599816,0.056024096,237.1428571,2484.571429,0.624011503,0.701970496,0.056701029,0.005309814,156,4253,2.3,4,0.036679991,0.025641026
AMAN,201511,0.210431856,0.090431739,244.8571429,2547.142857,0.612399107,0.725895868,0.091075641,0.030627529,227,4102,2.1,12,0.055338859,0.052863436
AMAN,201512,0.146934723,0.063520871,236.1428571,2302.285714,0.620720559,0.702451947,0.052245061,-0.068446817,277,4500,2.2,10,0.061555556,0.036101083
AMAN,201513,0.080435084,0.031288344,232.8571429,2062,0.604956268,0.69467247,0.037604022,-0.165671467,200,4599,2.4,7,0.043487715,0.035
AMAN,201514,0.084257055,0.03310431,228.7142857,2100.714286,0.620079111,0.695607826,0.019143583,-0.150006853,245,4319,2,15,0.056726094,0.06122449
AMAN,201515,0.169425511,0.074691358,231.4285714,2200.714286,0.625832224,0.682568291,0.031238354,-0.109544751,318,5549,1.5,11,0.057307623,0.034591195
AMAN,201516,0.121106055,0.060398506,229.4285714,2040.714286,0.613219774,0.680437322,0.022326417,-0.174284114,250,5161,1.8,8,0.048440225,0.032
AMAN,201517,0.051247289,0.028064993,225.6666667,1844,0.594428603,0.617961734,0.005563489,-0.253878848,178,4789,2.2,14,0.037168511,0.078651685
AMAN,201518,0.033127503,0.018518519,216,1712,0.596977851,0.601826265,-0.03751087,-0.307288822,245,4949,1.9,14,0.04950495,0.057142857
AMAN,201519,0.031574394,0.01903467,210.1428571,1651.428571,0.610478849,0.625363705,-0.063610112,-0.331797295,174,4642,2.5,9,0.037483843,0.051724138
AMAN,201520,0.140362863,0.056092843,221.5714286,1881.857143,0.610894097,0.639450624,-0.012684761,-0.238561052,166,4408,2.2,4,0.037658802,0.024096386
AMAN,201521,0.349649596,0.152480098,233.2857143,2650,0.611910995,0.660998095,0.039513723,0.07224569,99,3652,2.7,3,0.027108434,0.03030303
AMAN,201522,0.299498263,0.139168766,226.8571429,2591,0.644123441,0.711890207,0.010868213,0.04837305,95,3359,2.4,7,0.028282227,0.073684211
AMAN,201523,0.311928045,0.141205113,234.7142857,2731.857143,0.675103816,0.769734065,0.045879392,0.105366811,174,4543,2.1,5,0.038300682,0.028735632
AMAN,201524,0.272338827,0.124070898,249.8571429,3042.428571,0.666288094,0.730285561,0.113355482,0.231030537,89,3920,2.7,5,0.022704082,0.056179775
AMAN,201525,0.219998023,0.100998238,243.2857143,2890.285714,0.680831661,0.793803032,0.084073405,0.16947034,174,4422,2.1,6,0.039348711,0.034482759
AMAN,201526,0.074052692,0.040718563,238.5714286,2722,0.676880734,0.751532069,0.063066698,0.101378403,144,3548,2.3,6,0.040586246,0.041666667
AMAN,201527,0.01637917,0.019093079,239.4285714,2625.285714,0.676190476,0.728918832,0.066886099,0.062245771,127,3306,1.8,5,0.038415003,0.039370079
AMAN,201528,0.084030247,0.045134818,243.7142857,2852.714286,0.670598911,0.720291003,0.085983106,0.15426815,192,3727,1.5,9,0.051515965,0.046875
AMAN,201529,0.151642563,0.073170732,246,3091.857143,0.669455322,0.762385287,0.096168176,0.251030376,146,3658,1.7,13,0.039912521,0.089041096
AMAN,201530,0.098439893,0.060733614,237.5714286,2985.142857,0.66483711,0.735993719,0.05861073,0.207851533,166,3817,1.3,11,0.043489652,0.06626506
AMAN,201531,0.011864066,0.021451104,226.4285714,2841.714286,0.657987073,0.709638267,0.008958513,0.149817319,193,3960,1.1,9,0.048737374,0.046632124
AMAN,201532,0.073538905,0.040803515,227.5714286,2877,0.667228149,0.741194672,0.014051048,0.164094661,179,3641,1.3,9,0.049162318,0.05027933
AMAN,201533,0.14052424,0.064734895,231.7142857,3079.285714,0.688277422,0.733463132,0.032511487,0.245943712,143,3408,1.6,8,0.041960094,0.055944056
AMAN,201534,0.162922869,0.069264069,231,3167.142857,0.707172055,0.791286692,0.029328653,0.281492558,170,3093,1.4,7,0.054962819,0.041176471
AMAN,201535,0.107352941,0.050783699,227.8571429,3108.571429,0.702998303,0.77296244,0.015324181,0.257793327,168,2840,1.4,17,0.05915493,0.101190476
AMAN,201536,0.05991895,0.026565465,225.8571429,2961.142857,0.692293338,0.741105652,0.006412245,0.198140629,175,3082,1.4,11,0.056781311,0.062857143
AMAN,201537,0.134985735,0.067462687,239.2857143,3204.571429,0.676547842,0.712821036,0.066249532,0.296636945,164,3082,1.3,8,0.0532122,0.048780488
AMAN,201538,0.172296996,0.080217129,236.8571429,3205.428571,0.683133925,0.724108324,0.055427895,0.296983763,146,2718,1.6,7,0.053715968,0.047945205
AMAN,201539,0.182731481,0.087414755,230.4285714,3085.714286,0.715126545,0.78093398,0.026782385,0.248544847,138,2923,1.6,5,0.047211769,0.036231884
AMAN,201540,0.108746243,0.055555556,226.2857143,2946.571429,0.736091863,0.803528478,0.008321946,0.192244723,93,2974,1.9,11,0.031271015,0.11827957
AMAN,201541,0.050325066,0.034375,228.5714286,2966.428571,0.718345747,0.768694094,0.018507016,0.20027934,104,2683,1.8,7,0.038762579,0.067307692
AMAN,201542,0.101165714,0.056763285,236.5714286,3125,0.712182062,0.784945634,0.054154761,0.264440673,124,2714,1.8,7,0.04568902,0.056451613
AMAN,201543,0.096904629,0.055862492,232.7142857,3073.714286,1.259355678,1.331357418,0.036967456,0.243689395,149,2874,1.4,6,0.05184412,0.040268456
AMAN,201544,0.053509677,0.038834951,206,2747.166667,,,-0.082070552,0.111561366,124,2569,1.5,5,0.048267808,0.040322581
AMAN,201545,0.051720956,0.027926322,240.4285714,3096.285714,0.944361277,1.002395774,0.071342067,0.252822269,113,2350,1.4,8,0.048085106,0.07079646
AMAN,201546,0.112128969,0.057657658,237.8571429,3181.285714,0.708318646,0.797878431,0.059883863,0.287215055,110,2695,1.3,8,0.040816327,0.072727273
AMAN,201547,0.084868766,0.051825677,242.5714286,3543.285714,0.71642562,0.825149647,0.080890571,0.433687863,137,3339,2,7,0.041030249,0.051094891
AMAN,201548,0.031090849,0.012918379,243.2857143,3478.285714,0.707731521,0.820753223,0.084073405,0.407387497,26,898,2.1,0,0.028953229,0
AXIS,201329,0.673590504,0.527777778,10.28571429,48.14285714,0.69047619,0.615769712,-0.880871586,-0.90784416,30,1053,5.1,0,0.028490028,0
AXIS,201330,0.705154639,0.553191489,13.42857143,69.28571429,0.746268657,0.755949674,-0.844471237,-0.867372158,66,2471,4.5,0,0.026709834,0
AXIS,201331,0.666666667,0.561904762,15,69.85714286,0.73556231,0.793526405,-0.826271063,-0.86627832,55,2390,4.4,0,0.023012552,0
AXIS,201332,0.386243386,0.392156863,14.57142857,54,0.624309392,0.624045802,-0.831234747,-0.896632321,85,4033,4.2,2,0.021076122,0.023529412
AXIS,201333,0.193905817,0.152173913,13.14285714,51.57142857,0.67781155,0.565641146,-0.84778036,-0.901281132,34,3084,5,0,0.011024643,0
AXIS,201334,0.35193133,0.252427184,14.71428571,66.57142857,0.685552408,0.554665876,-0.829580186,-0.872567888,44,2724,4.8,0,0.016152717,0
AXIS,201335,0.520210896,0.371681416,16.14285714,81.28571429,0.651785714,0.562366917,-0.813034573,-0.844401563,118,6354,3,2,0.018570979,0.016949153
